routing,specialist,coverage,minilm_coverage,rumodernbert_coverage,score_mode,iid_ap,iid_delta,hard_ap,hard_delta,ood_ap,ood_delta,estimated_private_t4_seconds,estimated_private_t4_minutes,runtime_multiplier_vs_bge,specialist_overhead_seconds,iid_oracle_gain,iid_oracle_capture,hard_oracle_gain,hard_oracle_capture,ood_oracle_gain,ood_oracle_capture,runtime_basis,oof_approved
uncertainty_abs_rumodernbert,rumodernbert,0.05,0.0,0.05,blend_specialist_25,0.782388671976991,0.00016672579447718494,0.37566765407511227,-0.0003069974842275225,0.642413667085001,0.001143213292556955,4837.375566965675,80.62292611609458,1.028466137968656,133.89006717073488,0.0436568273748866,0.0038190084919705646,0.024690830290946,-0.012433663858606524,0.0717356404684852,0.015936475719613735,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.1,0.0,0.1,replace,0.7825881481343648,0.00036620195185099735,0.37175401606726666,-0.004220635492073133,0.6414287542400163,0.00015830044757225714,4967.40986613641,82.79016443560683,1.0561125077036968,263.92436634146975,0.0615960618836132,0.005945216961158039,0.0456474090926949,-0.0924616659732518,0.0984301506203801,0.0016082516035435266,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.1,0.0,0.1,blend_50_50,0.7842474682846762,0.002025522102162336,0.3743058175839608,-0.0016688339753789805,0.644106263401402,0.0028358096089579066,4967.40986613641,82.79016443560683,1.0561125077036968,263.92436634146975,0.0615960618836132,0.03288395459420108,0.0456474090926949,-0.03655922665819054,0.0984301506203801,0.028810375592077456,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.1,0.0,0.1,blend_specialist_25,0.7835202934527447,0.0012983472702308152,0.3752015505879507,-0.0007731009713891068,0.6435284261306089,0.0022579723381648265,4967.40986613641,82.79016443560683,1.0561125077036968,263.92436634146975,0.0615960618836132,0.021078413627872255,0.0456474090926949,-0.016936360392748526,0.0984301506203801,0.022939844386434476,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.15,0.0,0.15,replace,0.7821788770335556,-4.306914895824132e-05,0.3704569212696162,-0.005517730289723577,0.6402744736564061,-0.000995980136037966,5097.444165307144,84.95740275511908,1.0837588774387379,393.9586655122046,0.0707178966411609,-0.0006090275729888323,0.0583527067769834,-0.09455825778248193,0.1112594484675648,-0.008951870153556637,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.15,0.0,0.15,blend_50_50,0.785003359260798,0.0027814130782841673,0.37354023174873946,-0.00243441981060033,0.6455023319344884,0.0042318781420442875,5097.444165307144,84.95740275511908,1.0837588774387379,393.9586655122046,0.0707178966411609,0.0393311058500185,0.0583527067769834,-0.04171905546565941,0.1112594484675648,0.038036123676075895,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.15,0.0,0.15,blend_specialist_25,0.7840980291124618,0.0018760829299480086,0.374786521584721,-0.0011881299746188123,0.6446577925857199,0.003387338793275796,5097.444165307144,84.95740275511908,1.0837588774387379,393.9586655122046,0.0707178966411609,0.026529111003791458,0.0583527067769834,-0.020361180144730793,0.1112594484675648,0.030445403423542034,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.2,0.0,0.2,replace,0.7805305433276248,-0.0016914028548890014,0.3675821058389569,-0.008392545720382893,0.6409073487431245,-0.00036310504931957865,5227.478464477879,87.12464107463133,1.1114052471737788,523.9929646829395,0.0767947347666934,-0.022024984655882665,0.0727416740298139,-0.11537465740674493,0.1181990732688544,-0.003071978817411399,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.2,0.0,0.2,blend_50_50,0.785509677557598,0.003287731375084202,0.372158233897567,-0.003816417661772764,0.6473661383947438,0.0060956846022997,5227.478464477879,87.12464107463133,1.1114052471737788,523.9929646829395,0.0767947347666934,0.042811937368785885,0.0727416740298139,-0.05246535376967772,0.1181990732688544,0.05157134005978641,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.2,0.0,0.2,blend_specialist_25,0.7845268682227909,0.002304922040277102,0.37405955813845193,-0.001915093420887859,0.6457857064055172,0.004515252613073173,5227.478464477879,87.12464107463133,1.1114052471737788,523.9929646829395,0.0767947347666934,0.030014063428691836,0.0727416740298139,-0.026327321256078586,0.1181990732688544,0.038200406214715626,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.3,0.0,0.3,replace,0.7764272597810841,-0.005794686401429772,0.365263845850883,-0.010710805708456783,0.6394341936609316,-0.0018362601315125016,5487.547062819349,91.45911771365581,1.1666979866438607,784.0615630244092,0.0788931005387053,-0.07344985001048189,0.0881902211397032,-0.12145117191042831,0.1209489541865866,-0.015182108384994578,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.3,0.0,0.3,blend_50_50,0.7855005727247443,0.003278626542230434,0.3707347264633708,-0.005239925095968989,0.6484876069368216,0.007217153144377542,5487.547062819349,91.45911771365581,1.1666979866438607,784.0615630244092,0.0788931005387053,0.04155783610788532,0.0881902211397032,-0.05941616914270302,0.1209489541865866,0.05967106696304062,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
uncertainty_abs_rumodernbert,rumodernbert,0.3,0.0,0.3,blend_specialist_25,0.784991912394026,0.0027699662115121537,0.3733475471407185,-0.0026271044186212955,0.6468035793074692,0.005533125515025161,5487.547062819349,91.45911771365581,1.1666979866438607,784.0615630244092,0.0788931005387053,0.035110373310188216,0.0881902211397032,-0.02978906713999126,0.1209489541865866,0.045747609412887275,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.05,0.05,0.0,replace,0.7825698746879206,0.00034792850540676934,0.37573628672827036,-0.0002383648310694264,0.6362379208456057,-0.005032532946838364,4744.143455091803,79.06905758486339,1.0086442182714577,40.65795529686341,0.0429961482122533,0.00809208545121757,0.0260615540916422,-0.009146224750498233,0.0722915758497191,-0.06961437605537989,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.05,0.05,0.0,blend_50_50,0.7842987499228505,0.002076803740336697,0.37643342967116944,0.00045877811182964967,0.640768727771942,-0.0005017260205020246,4744.143455091803,79.06905758486339,1.0086442182714577,40.65795529686341,0.0429961482122533,0.04830208813320717,0.0260615540916422,0.0176036360002329,0.0722915758497191,-0.0069403110197102475,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
domain_conflict_minilm,minilm,0.05,0.05,0.0,blend_specialist_25,0.7835555123213043,0.0013335661387904318,0.37634495926260514,0.000370307703265349,0.64139823139563,0.00012777760318594122,4744.143455091803,79.06905758486339,1.0086442182714577,40.65795529686341,0.0429961482122533,0.031015944316853575,0.0260615540916422,0.014208964744128773,0.0722915758497191,0.001767531025351659,one_T4_275k_throughput_extrapolation_using_IID_expert_mix,False
