kind,pattern,support,negative_support,positive_support,positive_rate,fpr,fnr,false_positives,false_negatives
char,ягка,402,207,195,0.48507462686567165,0.4782608695652174,0.22564102564102564,99,44
char,мягка,400,205,195,0.4875,0.48292682926829267,0.22564102564102564,99,44
char,ягкая,398,203,195,0.4899497487437186,0.4876847290640394,0.22564102564102564,99,44
char,100,1567,1088,479,0.3056796426292278,0.08915441176470588,0.6450939457202505,97,309
char,ина,1308,941,367,0.2805810397553517,0.1030818278427205,0.47411444141689374,97,174
char,нов,1373,943,430,0.31318281136198106,0.10180275715800637,0.5465116279069767,96,235
char,ител,996,597,399,0.4006024096385542,0.16080402010050251,0.5388471177944862,96,215
char,ком,2087,1644,443,0.21226641111643507,0.05778588807785888,0.6455981941309256,95,286
char,япо,650,402,248,0.38153846153846155,0.236318407960199,0.36693548387096775,95,91
char,овы,1464,1010,454,0.31010928961748635,0.09306930693069307,0.5044052863436124,94,229
char,ени,1343,950,393,0.2926284437825763,0.09894736842105263,0.549618320610687,94,216
char,ская,1236,896,340,0.2750809061488673,0.10491071428571429,0.49117647058823527,94,167
char,нны,1460,1035,425,0.2910958904109589,0.08888888888888889,0.5505882352941176,92,234
char,сте,1669,1237,432,0.25883762732174953,0.07356507679870655,0.6388888888888888,91,276
char,0см,1073,786,287,0.2674743709226468,0.11450381679389313,0.4564459930313589,90,131
char,ский,979,646,333,0.34014300306435136,0.1393188854489164,0.5645645645645646,90,188
char,ета,968,558,410,0.42355371900826444,0.16129032258064516,0.37073170731707317,90,152
char,каяи,358,171,187,0.5223463687150838,0.5263157894736842,0.23529411764705882,90,44
char,каяиг,351,167,184,0.5242165242165242,0.5389221556886228,0.22826086956521738,90,42
char,лект,1498,1154,344,0.22963951935914553,0.07712305025996534,0.686046511627907,89,236
char,ест,815,548,267,0.3276073619631902,0.1624087591240876,0.4756554307116105,89,127
char,тир,760,430,330,0.4342105263157895,0.20465116279069767,0.5242424242424243,88,173
char,лен,1255,871,384,0.30597609561752986,0.09988518943742825,0.5572916666666666,87,214
char,ван,2060,1577,483,0.23446601941747572,0.054533925174381735,0.6749482401656315,86,326
char,ара,1549,1198,351,0.22659780503550678,0.07178631051752922,0.5584045584045584,86,196
char,вая,1309,953,356,0.2719633307868602,0.09024134312696747,0.5561797752808989,86,198
char,итель,834,494,340,0.407673860911271,0.17408906882591094,0.5147058823529411,86,175
char,стир,678,373,305,0.4498525073746313,0.23056300268096513,0.5081967213114754,86,155
char,гкаяи,336,162,174,0.5178571428571429,0.5308641975308642,0.21839080459770116,86,38
char,ерн,2216,1620,596,0.26895306859205775,0.05246913580246913,0.6644295302013423,85,396
char,тру,1480,931,549,0.37094594594594593,0.09129967776584318,0.48816029143898,85,268
char,ния,1255,901,354,0.28207171314741036,0.0932297447280799,0.6271186440677966,84,222
char,корм,937,613,324,0.3457844183564568,0.1370309951060359,0.6049382716049383,84,196
char,тал,1034,639,395,0.3820116054158607,0.1298904538341158,0.42278481012658226,83,167
char,кто,769,342,427,0.5552665799739922,0.24269005847953215,0.30210772833723654,83,129
char,аро,771,507,264,0.3424124513618677,0.16173570019723865,0.5454545454545454,82,144
char,ани,1451,1069,382,0.26326671261199175,0.07577174929840973,0.6701570680628273,81,256
char,50м,737,395,342,0.46404341926729986,0.20506329113924052,0.49707602339181284,81,170
char,рас,2194,1678,516,0.23518687329079307,0.04767580452920143,0.6298449612403101,80,325
char,кар,1444,1036,408,0.28254847645429365,0.07722007722007722,0.5784313725490197,80,236
char,пос,743,509,234,0.3149394347240915,0.15717092337917485,0.41025641025641024,80,96
char,пор,1016,663,353,0.34744094488188976,0.1191553544494721,0.5495750708215298,79,194
char,аяп,787,541,246,0.312579415501906,0.14602587800369685,0.44308943089430897,79,109
char,рдл,643,361,282,0.4385692068429238,0.2188365650969529,0.45390070921985815,79,128
char,рдля,642,360,282,0.4392523364485981,0.21944444444444444,0.45390070921985815,79,128
char,рам,635,434,201,0.3165354330708661,0.18202764976958524,0.472636815920398,79,95
char,лет,1395,1000,395,0.2831541218637993,0.078,0.6177215189873417,78,244
char,ико,1030,693,337,0.3271844660194175,0.11255411255411256,0.5281899109792285,78,178
char,одл,519,292,227,0.4373795761078998,0.2671232876712329,0.3964757709251101,78,90
char,одля,476,265,211,0.4432773109243697,0.2943396226415094,0.3791469194312796,78,80
char,тер,1581,1144,437,0.27640733712839977,0.0673076923076923,0.6407322654462243,77,280
char,вер,1126,785,341,0.302841918294849,0.0980891719745223,0.5219941348973607,77,178
char,альны,879,572,307,0.3492605233219568,0.1346153846153846,0.5374592833876222,77,165
char,ето,750,421,329,0.43866666666666665,0.18052256532066507,0.4072948328267477,76,134
char,аям,550,361,189,0.34363636363636363,0.21052631578947367,0.4603174603174603,76,87
char,очн,885,601,284,0.32090395480225986,0.12479201331114809,0.573943661971831,75,163
char,50мл,611,304,307,0.502454991816694,0.24671052631578946,0.4560260586319218,75,140
char,адл,1268,880,388,0.305993690851735,0.08409090909090909,0.6443298969072165,74,250
char,тик,1071,716,355,0.3314659197012138,0.10335195530726257,0.5211267605633803,74,185
char,тов,1371,864,507,0.36980306345733044,0.08449074074074074,0.48717948717948717,73,247
char,эле,927,635,292,0.3149946062567422,0.11496062992125984,0.5753424657534246,73,168
char,ктор,630,274,356,0.5650793650793651,0.2664233576642336,0.27247191011235955,73,97
