axis,conditional_extension_levels,experiment,hypothesis_family_size,is_hypothesis,kernel_slug,level,loss_variant,role,stage,stage_lock_payload_sha256,stage_lock_transition_kind,extension_consumed_axis,completed,completion_path,run_id,status,completed_at_utc,epochs,learning_rate,weight_decay,warmup_ratio,label_smoothing,max_grad_norm,batch_size_per_gpu,gradient_accumulation,effective_batch,seed,iid_macro_ap,hard_macro_ap,ood_macro_ap,hard_recall_at_p99,hard_roc_auc,ood_log_loss,iid_delta,iid_p_value,iid_p_holm_3_splits,iid_ci95_low,iid_ci95_high,iid_delta_vs_anchor,iid_p_value_vs_anchor,iid_ci95_low_vs_anchor,iid_ci95_high_vs_anchor,hard_delta,ood_delta,training_seconds,total_pipeline_seconds,peak_vram_gib,recipe_sha256,code_bundle_sha256,iid_predictions_sha256,sheets_sync_status,iid_p_holm_stage
learning_rate,[],minilm5_sft_learningrate8m5_0797e754_v1,4,True,pm-minilm5-sft-learningrate8m5-0797e754-v1,8e-05,bce,candidate,lr_log_line,a079ddb63f44e73fe0d3e41c09940b3994dbe3a96c4c07cff660fbb49c44965a,conditional_boundary_extension,learning_rate,True,/Users/aekuleshevskii/product_matching/artifacts/kaggle/pm-minilm5-sft-learningrate8m5-0797e754-v1/notebook_completed.json,436af881fa5b4da28a5ce9187d44b5cf,complete,2026-08-27T19:42:30Z,1,8e-05,0.01,0.05,0.0,1.0,96,1,192,42,0.7980789112007961,0.37871844061055476,0.6533293608480704,0.0,0.7134167179223625,0.34362361503852423,0.008690778425865076,0.0004997501249375312,0.0014992503748125937,0.003660823405163391,0.013220970020151192,0.00844532422073796,0.0009995002498750624,0.0034252460340507855,0.012990317002806584,0.013217520461923538,0.010669098392773302,910.950945168,1342.169845622,9.187827110290527,0797e754f2b369e57a062dbf303489e42bd000675379c7f6dbba82d9bb18c5f2,4b59d00cb679cdb603cc51a5646541e880a8b79206ad31ec63bcb988c2e6f00e,d582acf62cb890179a407b89bae6cc53eef2170cf862e01d87f2226356c253f7,synced,0.001999000499750125
learning_rate,"[2.5e-06, 8e-05]",minilm5_sft_e1_lr4e5_v1,4,True,pm-minilm5-sft-e1-lr4e5-v1,4e-05,bce,candidate,lr_log_line,a079ddb63f44e73fe0d3e41c09940b3994dbe3a96c4c07cff660fbb49c44965a,conditional_boundary_extension,learning_rate,True,/Users/aekuleshevskii/product_matching/artifacts/kaggle/pm-minilm5-sft-e1-lr4e5-v1/notebook_completed.json,f9f5551791664815b4093372bb6d1db7,complete,2026-08-27T19:07:55Z,1,4e-05,0.01,0.05,0.0,1.0,96,1,192,42,0.7964109360033295,0.3737491383533469,0.6471034536041782,0.0,0.7096183942680054,0.3462928923605183,0.007022803228398433,0.0004997501249375312,0.0014992503748125937,0.0038997516464559954,0.0098038891883348,0.006777349023271317,0.0004997501249375312,0.003751920698589242,0.00953793154818956,0.008248218204715663,0.004443191148881143,932.584059753,1377.941192552,9.187827110290527,9361b0c96a987259aff55abd2f0de664895553b2d31ce9454dba69600f4b4ffc,4b59d00cb679cdb603cc51a5646541e880a8b79206ad31ec63bcb988c2e6f00e,bc4d4847a0e401dd519fa43a2ee46f716c46aacd08ee4d60f8523ab2bf333a47,synced,0.001999000499750125
learning_rate,"[2.5e-06, 8e-05]",minilm5_sft_e1_lr2e5_control_v1,4,False,minilm5-sft-grid-exact-control,2e-05,bce,current_protocol_control,lr_log_line,a079ddb63f44e73fe0d3e41c09940b3994dbe3a96c4c07cff660fbb49c44965a,conditional_boundary_extension,learning_rate,True,/Users/aekuleshevskii/product_matching/artifacts/kaggle/minilm5-sft-grid-exact-control/notebook_completed.json,e7917192e8224470a6bd89c8e08e0e34,complete,2026-08-27T17:25:07Z,1,2e-05,0.01,0.05,0.0,1.0,96,1,192,42,0.7896335869800581,0.36577612029784534,0.6421464578914733,0.0006752194463200541,0.7021912920222034,0.3495256556536048,0.0002454542051271158,0.2098950524737631,0.4197901049475262,-0.00033228194629447146,0.0008336251687402982,0.0,1.0,0.0,0.0,0.0002752001492141165,-0.000513804563823772,1029.500650597,1466.931166364,9.187827110290527,b35b1bb1c6e955d76220520f11a1a4c3622d5b51084ebd1e846b28914b46de25,4b59d00cb679cdb603cc51a5646541e880a8b79206ad31ec63bcb988c2e6f00e,88312aeb3c4ad213fcca4584cf15ac430d841f6294cc444e28421ee1e04a61e8,synced,
learning_rate,"[2.5e-06, 8e-05]",minilm5_sft_e1_lr1e5_v1,4,True,pm-minilm5-sft-e1-lr1e5-v1,1e-05,bce,candidate,lr_log_line,a079ddb63f44e73fe0d3e41c09940b3994dbe3a96c4c07cff660fbb49c44965a,conditional_boundary_extension,learning_rate,True,/Users/aekuleshevskii/product_matching/artifacts/kaggle/pm-minilm5-sft-e1-lr1e5-v1/notebook_completed.json,9c1037a1108147c48602d671575cecd7,complete,2026-08-27T18:34:12Z,1,1e-05,0.01,0.05,0.0,1.0,96,1,192,42,0.7794026812690868,0.35971726652371927,0.6307072640439855,0.0006752194463200541,0.6941331486621912,0.3556423228431659,-0.009985451505844178,0.0004997501249375312,0.0014992503748125937,-0.012683815602678727,-0.006715229172080423,-0.010230905710971294,0.0004997501249375312,-0.012906432000169448,-0.006984982172067642,-0.005783653624911955,-0.011952998411311588,1007.2490621040001,1438.3109895300004,9.187827110290527,4ddc414424c11c1e206eb9141fa8a9c744d83eacda85a574d7e26ca4786281eb,4b59d00cb679cdb603cc51a5646541e880a8b79206ad31ec63bcb988c2e6f00e,de15789b581bc8ff530f975023ea1019547fb4325bd88b3f8a1aef18d79dee14,synced,0.001999000499750125
learning_rate,"[2.5e-06, 8e-05]",minilm5_sft_e1_lr5e6_v1,4,True,pm-minilm5-sft-e1-lr5e6-v1,5e-06,bce,candidate,lr_log_line,a079ddb63f44e73fe0d3e41c09940b3994dbe3a96c4c07cff660fbb49c44965a,conditional_boundary_extension,learning_rate,True,/Users/aekuleshevskii/product_matching/artifacts/kaggle/pm-minilm5-sft-e1-lr5e6-v1/notebook_completed.json,d3c70d1418134c62a75bbc2a3c14b5d1,complete,2026-08-27T17:59:07Z,1,5e-06,0.01,0.05,0.0,1.0,96,1,192,42,0.767937009741402,0.35382532003422784,0.6170807371032967,0.0,0.6864806356319209,0.36164065239183363,-0.02145112303352903,0.0004997501249375312,0.0014992503748125937,-0.026319646801749915,-0.01608180208874777,-0.021696577238656145,0.0004997501249375312,-0.02646535492456116,-0.016371936625775976,-0.011675600114403384,-0.025579525352000365,954.0640319560002,1391.167898785,9.187827110290527,ce8e441c27866adc02c51c770a7c32f2e0e338cf1fe326172eece57942f986a1,4b59d00cb679cdb603cc51a5646541e880a8b79206ad31ec63bcb988c2e6f00e,e514f34c49a1be69affc492856752661affae57f428f93d3b4645e735d8e938d,synced,0.001999000499750125
